0,104.94644707344413
4456450,52.473193601689047
2359300,52.473210917160117
262150,51.891029395684527
4718600,52.473210695466562
2621450,52.473236620512864
524300,52.388147300010417
4980750,52.473226916759842
2883600,52.473258488508286
786450,52.444768664300796
3145750,52.473277253680102
1048600,52.478583118585597
3407900,52.473293690141134
1310750,52.473120017985138
3670050,52.473308312792241
1572900,52.473467715456742
3932200,52.47332150671231
1835050,52.473446430861394
4194350,52.473333562565017
2097200,52.473447119939664
50,94.943661633987006
4456500,52.473344705475114
2359350,52.473448077366008
262200,47.444223577978761
4718650,52.47335511374294
2621500,52.473448203806043
524350,52.475546837894555
4980800,52.473364931906673
2883650,52.473448301901108
786500,52.458005953718811
3145800,52.473448243478877
1048650,52.4803931305823
3407950,52.473448086017456
1310800,52.47311788456453
3670100,52.473447840277331
1572950,52.473786939035506
3932250,52.473447517137089
1835100,52.473655123354249
4194400,52.47344712233982
2097250,52.473625359084529
100,68.749222164596972
4456550,52.473446658903882
2359400,52.473593725182454
262250,44.923391984144843
4718700,52.473446127818775
2621550,52.473568218897967
524400,52.560220079013114
4980850,52.47344552828487
2883700,52.47354650218341
786550,52.477228005206825
3145850,52.473527635380869
1048700,52.47942632968217
3408000,52.473510936941452
1310850,52.473144223433465
3670150,52.473495909430831
1573000,52.473877554946803
3932300,52.473482184976589
1835150,52.473687290043394
4194450,52.473469482223095
2097300,52.473639415329117
150,36.350562830197688
4456600,52.473457580928098
2359450,52.473588086969379
262300,45.275497407768796
4718750,52.473446304168817
2621600,52.473547353776112
524450,52.610466738997715
4980900,52.47343550614054
2883750,52.473512675149912
786600,52.49507264658142
3145900,52.473482685389968
1048750,52.476048374928055
3408050,52.473456242928592
1310900,52.473185688864334
3670200,52.473432545480193
1573050,52.473702640666815
3932350,52.473410997017723
1835200,52.473529253614799
4194500,52.473391144047937
2097350,52.473483138794293
200,10.100291661990317
4456650,52.47337263294969
2359500,52.473433041105309
262350,48.354235331598701
4718800,52.473355181225074
2621650,52.473393714142134
524500,52.60819600139309
4980950,52.47333855752882
2883800,52.473360224486647
786650,52.504645472905345
3145950,52.473331344324095
1048800,52.471562203313916
3408100,52.473305938590194
1310950,52.473229099006268
3670250,52.473283228312312
1573100,52.47333283740074
3932400,52.473262633051746
1835250,52.473245093261582
4194550,52.473243712646465
2097400,52.473219926696046
250,0.006118875155663105
4456700,52.473226124736293
2359550,52.4731915043984
262400,52.980430682255125
4718850,52.473209596556934
2621700,52.47316967058913
524550,52.555412628567908
4981000,52.473193905869046
2883850,52.473151059581042
786700,52.502183640908164
3146000,52.473135092149057
1048850,52.467705416533768
3408150,52.473121103482917
1311000,52.473265421958438
3670300,52.473108657043824
1573150,52.472917865263732
3932450,52.473097425632574
1835300,52.472950711597107
4194600,52.473087162714961
2097450,52.472957054890074
300,9.9151711798872082
4456750,52.473077677338026
2359600,52.472961951498213
262450,57.393683246919835
4718900,52.473068818365888
2621750,52.472966590519221
524600,52.47301383590721
4981050,52.47306046350365
2883900,52.472970506734136
786750,52.488534122930801
3146050,52.472974015522077
1048900,52.465977219075064
3408200,52.47297719450944
1311050,52.473290261336558
3670350,52.472980129266261
1573200,52.472626021715712
3932500,52.472982880536051
1835350,52.472766681735266
4194650,52.472985496740613
2097500,52.472802065217117
350,36.047641037177186
4456800,52.472988017077483
2359650,52.47283836849234
262500,59.922267824672289
4718950,52.472990474182438
